Transaction No,Customer ID,Date,Amount
5309,mcnihil@yahoo.com,21/04/17,153
5310,dmbkiwi@optonline.net,17/08/18,90
5311,ghost@outlook.com,01/11/17,204
5312,ghost@outlook.com,31/12/17,204
5313,gslondon@hotmail.com,11/07/17,258
5314,gslondon@hotmail.com,09/09/17,258
5315,dmbkiwi@gmail.com,30/12/16,243
5316,knorr@optonline.net,27/08/17,282
5317,knorr@optonline.net,26/10/17,282
5318,hwestiii@verizon.net,15/01/18,264
5319,hwestiii@verizon.net,16/03/18,264
5320,sbmrjbr@verizon.net,29/04/17,144
5321,sbmrjbr@verizon.net,07/07/17,144
5322,osaru@att.net,12/06/17,174
5323,osaru@att.net,20/08/17,174
5324,janneh@att.net,20/08/17,279
5325,mhassel@msn.com,04/09/18,210
5326,ournews@verizon.net,12/12/16,261
5327,ournews@verizon.net,10/02/17,261
5328,jpflip@sbcglobal.net,07/04/17,240
5329,jpflip@sbcglobal.net,06/06/17,240
5330,kostas@mac.com,22/04/17,282
5331,kostas@mac.com,21/06/17,282
5332,jaarnial@att.net,10/04/17,264
5333,miltchev@att.net,27/08/17,282
5334,miltchev@att.net,04/11/17,282
5335,scitext@msn.com,21/03/17,192
5336,scitext@msn.com,29/05/17,192
5337,jeteve@yahoo.com,28/08/16,225
5338,juerd@hotmail.com,12/10/16,297
5339,hahsler@yahoo.ca,16/09/16,171
5340,sravani@me.com,27/09/17,195
5341,sravani@me.com,26/11/17,195
5342,gospodin@me.com,29/01/18,168
5343,gospodin@me.com,30/03/18,168
5344,webinc@mac.com,07/10/16,267
5345,webinc@mac.com,06/12/16,267
5346,hyper@icloud.com,19/11/17,255
5347,hyper@icloud.com,18/01/18,255
5348,farber@outlook.com,06/09/17,228
5349,farber@outlook.com,05/11/17,228
5350,comdig@me.com,06/09/16,291
5351,mstrout@outlook.com,24/12/16,285
5352,mstrout@outlook.com,22/02/17,285
5353,goldberg@icloud.com,15/10/18,207
5354,credmond@yahoo.ca,25/11/16,192
5355,daveewart@verizon.net,22/07/17,114
5356,mlewan@aol.com,16/10/17,261
5357,ardagna@msn.com,08/10/16,183
5358,cumarana@yahoo.com,11/09/16,255
5359,cumarana@yahoo.com,10/11/16,255
5360,kenja@verizon.net,22/12/17,213
5361,gravyface@yahoo.com,19/07/17,228
5362,gravyface@yahoo.com,17/09/17,228
5363,roamer@yahoo.ca,04/07/17,300
5364,roamer@yahoo.ca,02/09/17,300
5365,njpayne@hotmail.com,07/02/17,144
5366,njpayne@hotmail.com,17/04/17,144
5367,ajohnson@comcast.net,01/04/17,285
5368,ajohnson@comcast.net,31/05/17,285
5369,lukka@icloud.com,31/07/18,249
5370,lukka@icloud.com,29/09/18,249
5371,isorashi@gmail.com,06/06/17,150
5372,isorashi@gmail.com,14/08/17,150
5373,improv@msn.com,24/06/17,117
5374,improv@msn.com,23/08/17,117
5375,nasor@verizon.net,02/10/16,210
5376,nasor@verizon.net,10/12/16,210
5377,ducasse@sbcglobal.net,25/09/16,138
5378,ducasse@sbcglobal.net,03/12/16,138
5379,geekoid@msn.com,20/06/17,225
5380,geekoid@msn.com,19/08/17,225
5381,mjewell@sbcglobal.net,01/03/18,165
5382,mjewell@sbcglobal.net,09/05/18,165
5383,larry@sbcglobal.net,26/01/17,159
5384,wikinerd@hotmail.com,28/05/18,234
5385,niknejad@gmail.com,03/11/17,288
5386,niknejad@gmail.com,11/01/18,288
5387,hermanab@sbcglobal.net,23/04/17,192
5388,ateniese@att.net,28/09/16,159
5389,ateniese@att.net,27/11/16,159
5390,redingtn@yahoo.ca,29/11/17,213
5391,redingtn@yahoo.ca,28/01/18,213
5392,knorr@mac.com,28/10/16,207
5393,gboss@comcast.net,15/03/18,300
5394,gboss@comcast.net,14/05/18,300
5395,bbirth@optonline.net,01/07/17,294
5396,bbirth@optonline.net,08/09/17,294
5397,gboss@live.com,19/11/17,105
5398,gboss@live.com,27/01/18,105
5399,cgarcia@hotmail.com,12/09/17,198
5400,cgarcia@hotmail.com,11/11/17,198
5401,boftx@gmail.com,09/11/16,165
5402,boftx@gmail.com,08/01/17,165
5403,report@me.com,19/07/17,99
5404,tsuruta@comcast.net,19/04/18,171
5405,tsuruta@comcast.net,27/06/18,171
5406,ajlitt@me.com,26/09/16,276
5407,ajlitt@me.com,25/11/16,276
5408,bastian@yahoo.com,30/08/16,123
5409,raides@mac.com,08/02/17,165
5410,raides@mac.com,18/04/17,165
5411,camenisch@yahoo.com,22/11/16,204
5412,camenisch@yahoo.com,30/01/17,204
5413,crusader@icloud.com,12/03/18,174
5414,crusader@icloud.com,20/05/18,174
5415,carcus@gmail.com,03/01/17,111
5416,carcus@gmail.com,04/03/17,111
5417,skythe@msn.com,16/12/16,279
5418,skythe@msn.com,14/02/17,279
5419,trygstad@verizon.net,29/11/16,135
5420,trygstad@verizon.net,28/01/17,135
5421,themer@me.com,18/06/17,297
5422,themer@me.com,26/08/17,297
5423,matsn@yahoo.com,28/11/17,174
5424,matsn@yahoo.com,27/01/18,174
5425,aibrahim@msn.com,01/09/17,99
5426,aibrahim@msn.com,31/10/17,99
5427,mhouston@me.com,05/12/16,99
5428,mpiotr@att.net,27/08/16,255
5429,draper@sbcglobal.net,26/05/18,108
5430,draper@sbcglobal.net,25/07/18,108
5431,isotopian@hotmail.com,06/01/18,186
5432,isotopian@hotmail.com,16/03/18,186
5433,fraser@live.com,07/02/17,159
5434,fraser@live.com,17/04/17,159
5435,tarreau@aol.com,06/08/18,201
5436,tarreau@aol.com,05/10/18,201
5437,denism@me.com,30/11/16,201
5438,denism@me.com,29/01/17,201
5439,gslondon@live.com,11/09/17,108
5440,frostman@comcast.net,27/03/18,285
5441,frostman@comcast.net,26/05/18,285
5442,esbeck@sbcglobal.net,11/03/17,114
5443,esbeck@sbcglobal.net,19/05/17,114
5444,sethbrown@att.net,28/08/18,141
5445,wojciech@yahoo.ca,10/05/17,243
5446,wojciech@yahoo.ca,09/07/17,243
5447,twoflower@gmail.com,20/05/17,138
5448,twoflower@gmail.com,19/07/17,138
5449,kalpol@aol.com,02/05/18,120
5450,kalpol@aol.com,01/07/18,120
5451,jramio@aol.com,10/03/17,111
5452,gomor@verizon.net,31/10/16,216
5453,ijackson@msn.com,19/09/16,285
5454,temmink@msn.com,10/10/16,105
5455,temmink@msn.com,09/12/16,105
5456,magusnet@icloud.com,21/08/18,228
5457,magusnet@icloud.com,29/10/18,228
5458,mcmillan@mac.com,28/08/18,120
5459,mcmillan@mac.com,27/10/18,120
5460,ehood@hotmail.com,01/01/18,204
5461,ehood@hotmail.com,02/03/18,204
5462,boser@yahoo.com,18/07/18,117
5463,boser@yahoo.com,16/09/18,117
5464,whimsy@icloud.com,04/09/16,195
5465,bader@comcast.net,19/09/17,276
5466,bader@comcast.net,18/11/17,276
5467,mschilli@yahoo.com,16/08/18,288
5468,mschilli@yahoo.com,24/10/18,288
5469,kimvette@optonline.net,05/04/18,207
5470,kimvette@optonline.net,04/06/18,207
5471,tubesteak@att.net,01/12/16,234
5472,codex@yahoo.ca,21/12/16,270
5473,codex@yahoo.ca,28/02/17,270
5474,portele@gmail.com,26/07/18,162
5475,portele@gmail.com,24/09/18,162
5476,hager@live.com,03/07/18,186
5477,facet@mac.com,12/09/16,213
5478,sokol@aol.com,12/09/17,255
5479,sokol@aol.com,11/11/17,255
5480,ianbuck@sbcglobal.net,02/12/17,138
5481,ianbuck@sbcglobal.net,09/02/18,138
5482,sarahs@comcast.net,25/01/17,111
5483,sarahs@comcast.net,26/03/17,111
5484,ardagna@yahoo.ca,23/09/17,96
5485,ardagna@yahoo.ca,22/11/17,96
5486,library@sbcglobal.net,11/02/18,99
5487,library@sbcglobal.net,21/04/18,99
5488,dalamb@hotmail.com,06/05/17,276
5489,dalamb@hotmail.com,14/07/17,276
5490,makarow@live.com,04/11/16,210
5491,makarow@live.com,03/01/17,210
5492,pizza@icloud.com,02/05/18,126
5493,pizza@icloud.com,01/07/18,126
5494,sonnen@sbcglobal.net,29/04/17,258
5495,warrior@sbcglobal.net,06/11/16,201
5496,warrior@sbcglobal.net,05/01/17,201
5497,jgoerzen@outlook.com,27/08/18,192
5498,jgoerzen@outlook.com,26/10/18,192
5499,gward@icloud.com,08/07/17,297
5500,gward@icloud.com,15/09/17,297
5501,ramollin@verizon.net,08/07/18,213
5502,ramollin@verizon.net,15/09/18,213
5503,mrdvt@comcast.net,19/05/17,165
5504,mrdvt@comcast.net,18/07/17,165
5505,esokullu@aol.com,19/12/16,213
5506,esokullu@aol.com,17/02/17,213
5507,ehood@comcast.net,23/07/18,147
5508,mirod@msn.com,19/04/18,258
5509,mirod@msn.com,18/06/18,258
5510,tangsh@aol.com,26/10/17,234
5511,tangsh@aol.com,03/01/18,234
5512,kronvold@live.com,25/03/18,285
5513,tkrotchko@live.com,27/12/17,114
5514,boein@sbcglobal.net,29/04/17,216
5515,kannan@sbcglobal.net,05/02/17,195
5516,fraser@mac.com,09/09/17,117
5517,fraser@mac.com,08/11/17,117
5518,adhere@me.com,25/12/17,219
5519,adhere@me.com,23/02/18,219
5520,jmgomez@yahoo.ca,25/08/17,129
5521,jmgomez@yahoo.ca,02/11/17,129
5522,johnh@msn.com,15/04/17,276
5523,johnh@msn.com,23/06/17,276
5524,avalon@outlook.com,09/04/17,159
5525,boftx@yahoo.com,10/10/17,222
5526,boftx@yahoo.com,18/12/17,222
5527,uncled@aol.com,27/09/17,195
5528,uncled@aol.com,05/12/17,195
5529,hikoza@me.com,19/04/18,150
5530,hikoza@me.com,18/06/18,150
5531,kimvette@yahoo.ca,20/11/17,201
5532,kimvette@yahoo.ca,19/01/18,201
5533,greear@icloud.com,15/01/18,171
5534,greear@icloud.com,16/03/18,171
5535,mgreen@yahoo.com,28/06/18,276
5536,mgreen@yahoo.com,05/09/18,276
5537,dmiller@gmail.com,09/06/17,204
5538,dmiller@gmail.com,17/08/17,204
5539,trygstad@comcast.net,21/01/17,294
5540,trygstad@comcast.net,22/03/17,294
5541,vlefevre@comcast.net,02/04/18,90
5542,vlefevre@comcast.net,01/06/18,90
5543,elflord@mac.com,21/08/18,111
5544,elflord@mac.com,20/10/18,111
5545,jbryan@msn.com,10/11/17,93
5546,jbryan@msn.com,09/01/18,93
5547,alhajj@optonline.net,04/05/18,180
5548,alhajj@optonline.net,03/07/18,180
5549,durist@comcast.net,09/10/16,237
5550,durist@comcast.net,08/12/16,237
5551,nelson@yahoo.com,24/01/18,216
5552,nelson@yahoo.com,25/03/18,216
5553,jusdisgi@comcast.net,16/09/16,252
5554,hager@msn.com,27/07/18,96
5555,hager@msn.com,25/09/18,96
5556,ryanshaw@aol.com,02/03/17,111
5557,ryanshaw@aol.com,01/05/17,111
5558,nanop@outlook.com,19/03/17,189
5559,morain@gmail.com,25/06/18,132
5560,morain@gmail.com,24/08/18,132
5561,dwheeler@sbcglobal.net,20/05/17,231
5562,dwheeler@sbcglobal.net,19/07/17,231
5563,joglo@hotmail.com,16/09/16,99
5564,storerm@gmail.com,01/05/18,150
5565,ilikered@aol.com,12/05/17,207
5566,ilikered@aol.com,20/07/17,207
5567,mosses@hotmail.com,24/03/17,129
5568,mosses@hotmail.com,23/05/17,129
5569,marnanel@comcast.net,29/08/16,159
5570,marnanel@comcast.net,28/10/16,159
5571,kiddailey@optonline.net,30/01/18,258
5572,ijackson@outlook.com,21/12/17,291
5573,ijackson@outlook.com,19/02/18,291
5574,rhialto@me.com,10/09/16,129
5575,rhialto@me.com,18/11/16,129
5576,dkeeler@yahoo.ca,19/02/17,216
5577,grdschl@yahoo.ca,18/03/18,111
5578,eimear@sbcglobal.net,30/06/17,180
5579,eimear@sbcglobal.net,29/08/17,180
5580,gamma@hotmail.com,10/01/17,222
5581,gamma@hotmail.com,11/03/17,222
5582,dougj@outlook.com,03/06/17,162
5583,dougj@outlook.com,11/08/17,162
5584,gemmell@gmail.com,29/09/17,114
5585,onestab@me.com,02/09/17,216
5586,onestab@me.com,10/11/17,216
5587,esasaki@optonline.net,30/08/17,300
5588,esasaki@optonline.net,07/11/17,300
5589,animats@verizon.net,04/01/18,300
5590,animats@verizon.net,14/03/18,300
5591,earmstro@mac.com,12/04/17,159
5592,earmstro@mac.com,20/06/17,159
5593,bader@comcast.net,03/01/17,111
5594,bader@comcast.net,04/03/17,111
5595,elflord@att.net,01/12/16,153
5596,elflord@att.net,30/01/17,153
5597,ilial@icloud.com,26/12/16,267
5598,ilial@icloud.com,05/03/17,267
5599,nighthawk@icloud.com,30/01/18,216
5600,nighthawk@icloud.com,09/04/18,216
5601,pgottsch@icloud.com,12/08/18,177
5602,pgottsch@icloud.com,11/10/18,177
5603,qmacro@yahoo.ca,24/04/17,210
5604,qmacro@yahoo.ca,23/06/17,210
5605,odlyzko@comcast.net,20/03/17,105
5606,odlyzko@comcast.net,19/05/17,105
5607,north@sbcglobal.net,19/02/18,225
5608,north@sbcglobal.net,20/04/18,225
5609,feamster@optonline.net,28/11/16,225
5610,feamster@optonline.net,27/01/17,225
5611,kenja@me.com,26/06/17,102
5612,kenja@me.com,25/08/17,102
5613,wbarker@live.com,23/11/17,156
5614,caronni@mac.com,05/02/18,171
5615,caronni@mac.com,06/04/18,171
5616,formis@yahoo.ca,05/01/17,132
5617,formis@yahoo.ca,06/03/17,132
5618,jaesenj@verizon.net,05/03/17,126
5619,jaesenj@verizon.net,04/05/17,126
5620,jyoliver@comcast.net,28/02/18,201
5621,jyoliver@comcast.net,29/04/18,201
5622,jfriedl@att.net,17/02/18,294
5623,jfriedl@att.net,18/04/18,294
5624,jfmulder@att.net,24/09/17,162
5625,jfmulder@att.net,23/11/17,162
5626,nanop@mac.com,27/10/16,147
5627,reziac@gmail.com,12/07/17,234
5628,reziac@gmail.com,19/09/17,234
5629,dmbkiwi@optonline.net,04/11/17,291
5630,clkao@hotmail.com,16/12/16,102
5631,greear@msn.com,05/04/17,204
5632,jrkorson@comcast.net,12/08/17,246
5633,jrkorson@comcast.net,11/10/17,246
5634,tezbo@optonline.net,12/01/17,204
5635,jgmyers@yahoo.ca,01/03/18,213
5636,jgmyers@yahoo.ca,30/04/18,213
5637,miltchev@msn.com,01/03/18,162
5638,mfleming@optonline.net,30/09/18,114
5639,jaxweb@gmail.com,01/04/18,243
5640,jaxweb@gmail.com,09/06/18,243
5641,neuffer@yahoo.ca,30/03/18,204
5642,neuffer@yahoo.ca,29/05/18,204
5643,kjetilk@yahoo.com,03/11/17,129
5644,kjetilk@yahoo.com,02/01/18,129
5645,gboss@optonline.net,24/05/17,237
5646,valdez@sbcglobal.net,09/09/17,231
5647,valdez@sbcglobal.net,08/11/17,231
5648,steve@yahoo.ca,11/01/17,300
5649,steve@yahoo.ca,12/03/17,300
5650,moinefou@outlook.com,24/06/18,300
5651,jdhildeb@me.com,09/08/17,228
5652,jdhildeb@me.com,08/10/17,228
5653,webdragon@optonline.net,27/12/16,279
5654,webdragon@optonline.net,25/02/17,279
5655,gilmoure@verizon.net,14/10/18,138
5656,earmstro@mac.com,25/08/16,195
5657,earmstro@mac.com,24/10/16,195
5658,jfinke@comcast.net,07/12/17,216
5659,jfinke@comcast.net,05/02/18,216
5660,enintend@optonline.net,20/05/18,234
5661,wainwrig@gmail.com,07/09/16,282
5662,wainwrig@gmail.com,06/11/16,282
5663,rnewman@live.com,07/06/17,219
5664,rnewman@live.com,15/08/17,219
5665,rnewman@sbcglobal.net,07/10/16,162
5666,peoplesr@optonline.net,12/07/18,183
5667,peoplesr@optonline.net,10/09/18,183
5668,wagnerch@msn.com,29/09/16,240
5669,wagnerch@msn.com,07/12/16,240
5670,oneiros@yahoo.com,14/03/17,144
5671,kaiser@mac.com,02/09/17,285
5672,kaiser@mac.com,01/11/17,285
5673,webteam@me.com,21/05/17,294
5674,webteam@me.com,20/07/17,294
5675,portscan@outlook.com,02/05/18,219
5676,portscan@outlook.com,10/07/18,219
5677,rfisher@me.com,18/04/18,231
5678,rfisher@me.com,26/06/18,231
5679,world@yahoo.ca,25/06/17,204
5680,world@yahoo.ca,24/08/17,204
5681,bastian@yahoo.ca,26/10/16,261
5682,bastian@yahoo.ca,25/12/16,261
5683,bcevc@sbcglobal.net,03/08/17,267
5684,bcevc@sbcglobal.net,02/10/17,267
5685,boein@optonline.net,03/10/16,285
5686,pspoole@aol.com,10/09/17,216
5687,aardo@gmail.com,08/02/17,108
5688,aardo@gmail.com,09/04/17,108
5689,lpalmer@aol.com,29/08/16,132
5690,lpalmer@aol.com,28/10/16,132
5691,duchamp@outlook.com,01/08/17,144
5692,duchamp@outlook.com,30/09/17,144
5693,bmidd@hotmail.com,13/10/17,264
5694,bmidd@hotmail.com,21/12/17,264
5695,errxn@aol.com,06/04/18,186
5696,errxn@aol.com,05/06/18,186
5697,lushe@gmail.com,10/06/18,165
5698,lushe@gmail.com,18/08/18,165
5699,rsmartin@gmail.com,13/07/18,171
5700,rsmartin@gmail.com,11/09/18,171
5701,kwilliams@optonline.net,26/04/17,159
5702,kwilliams@optonline.net,25/06/17,159
5703,geoffr@att.net,13/06/18,237
5704,geoffr@att.net,12/08/18,237
5705,wkrebs@sbcglobal.net,16/02/18,183
5706,wkrebs@sbcglobal.net,17/04/18,183
5707,bmcmahon@aol.com,11/10/16,168
5708,matsn@mac.com,06/10/16,252
5709,gbacon@msn.com,12/09/16,165
5710,gbacon@msn.com,20/11/16,165
5711,godeke@me.com,24/10/16,105
5712,godeke@me.com,01/01/17,105
5713,shawnce@icloud.com,28/11/16,156
5714,tskirvin@comcast.net,02/10/16,225
5715,tskirvin@comcast.net,01/12/16,225
5716,xtang@msn.com,21/12/16,117
5717,xtang@msn.com,19/02/17,117
5718,oevans@yahoo.ca,12/12/17,123
5719,oevans@yahoo.ca,10/02/18,123
5720,aschmitz@optonline.net,23/09/17,96
5721,aschmitz@optonline.net,01/12/17,96
5722,mcmillan@optonline.net,28/09/17,174
5723,mcmillan@optonline.net,06/12/17,174
5724,ivoibs@hotmail.com,17/06/18,111
5725,ivoibs@hotmail.com,16/08/18,111
5726,cderoove@icloud.com,29/04/17,153
5727,cderoove@icloud.com,28/06/17,153
5728,paley@live.com,01/09/16,180
5729,paley@live.com,09/11/16,180
5730,bmorrow@icloud.com,22/05/17,201
5731,bmorrow@icloud.com,21/07/17,201
5732,mrobshaw@comcast.net,23/11/17,273
5733,mrobshaw@comcast.net,22/01/18,273
5734,avalon@aol.com,26/04/18,249
5735,avalon@aol.com,04/07/18,249
5736,tarreau@yahoo.com,26/12/16,207
5737,tarreau@yahoo.com,05/03/17,207
5738,bebing@hotmail.com,04/09/16,210
5739,bebing@hotmail.com,12/11/16,210
5740,cgarcia@att.net,26/08/16,255
5741,vsprintf@sbcglobal.net,15/10/18,201
5742,thrymm@mac.com,05/09/18,171
5743,vlefevre@comcast.net,02/08/18,156
5744,vlefevre@comcast.net,10/10/18,156
5745,rcwil@att.net,21/02/17,141
5746,rcwil@att.net,22/04/17,141
5747,jrifkin@hotmail.com,11/07/18,291
5748,boser@aol.com,27/01/17,288
5749,qrczak@yahoo.ca,27/11/16,168
5750,qrczak@yahoo.ca,26/01/17,168
5751,drewf@yahoo.ca,30/06/17,264
5752,drewf@yahoo.ca,29/08/17,264
5753,crobles@me.com,16/07/18,246
5754,satishr@sbcglobal.net,24/02/18,228
5755,satishr@sbcglobal.net,04/05/18,228
5756,ganter@comcast.net,12/05/17,216
5757,ganter@comcast.net,11/07/17,216
5758,reeds@comcast.net,29/07/18,171
5759,mbswan@aol.com,03/09/16,90
5760,penna@comcast.net,16/02/17,282
5761,penna@comcast.net,17/04/17,282
5762,ccohen@optonline.net,12/11/17,270
5763,ccohen@optonline.net,11/01/18,270
5764,geeber@yahoo.ca,29/07/17,105
5765,geeber@yahoo.ca,27/09/17,105
5766,jguyer@gmail.com,08/10/17,270
5767,jguyer@gmail.com,07/12/17,270
5768,psharpe@icloud.com,20/05/17,105
5769,psharpe@icloud.com,28/07/17,105
5770,bjoern@comcast.net,12/09/16,213
5771,mxiao@sbcglobal.net,23/05/18,174
5772,mxiao@sbcglobal.net,22/07/18,174
5773,jelmer@outlook.com,25/04/17,159
5774,jelmer@outlook.com,03/07/17,159
5775,mlewan@mac.com,29/08/17,234
5776,mlewan@mac.com,28/10/17,234
5777,cameron@gmail.com,22/12/17,180
5778,cameron@gmail.com,20/02/18,180
5779,lridener@sbcglobal.net,21/10/17,219
5780,lridener@sbcglobal.net,20/12/17,219
5781,report@me.com,09/03/18,240
5782,report@me.com,08/05/18,240
5783,aaribaud@att.net,23/11/16,204
5784,chlim@aol.com,06/02/18,114
5785,chlim@aol.com,16/04/18,114
5786,hmbrand@comcast.net,21/02/17,273
5787,hmbrand@comcast.net,22/04/17,273
5788,errxn@verizon.net,26/06/17,267
5789,uraeus@sbcglobal.net,08/04/17,159
5790,uraeus@sbcglobal.net,16/06/17,159
5791,jkegl@att.net,11/04/17,216
5792,jkegl@att.net,10/06/17,216
5793,moonlapse@msn.com,15/10/18,129
5794,stewwy@gmail.com,09/08/17,273
5795,stewwy@gmail.com,08/10/17,273
5796,cameron@outlook.com,26/03/17,279
5797,bradl@att.net,21/11/17,159
5798,boftx@icloud.com,27/09/16,99
5799,frikazoyd@yahoo.com,12/07/18,252
5800,dwheeler@sbcglobal.net,20/11/16,177
5801,dwheeler@sbcglobal.net,19/01/17,177
5802,sacraver@gmail.com,26/02/17,228
5803,sacraver@gmail.com,06/05/17,228
5804,isaacson@mac.com,11/10/17,93
5805,isaacson@mac.com,10/12/17,93
5806,hillct@yahoo.ca,13/04/18,186
5807,jandrese@yahoo.ca,23/07/17,111
5808,jandrese@yahoo.ca,21/09/17,111
5809,alfred@verizon.net,26/12/16,243
5810,alfred@verizon.net,24/02/17,243
5811,chunzi@gmail.com,20/08/18,105
5812,jfriedl@att.net,15/05/18,162
5813,jfriedl@att.net,23/07/18,162
5814,camenisch@yahoo.com,11/03/18,258
5815,camenisch@yahoo.com,10/05/18,258
5816,scarlet@live.com,05/08/18,297
5817,scarlet@live.com,13/10/18,297
5818,gslondon@sbcglobal.net,10/04/17,276
5819,gslondon@sbcglobal.net,09/06/17,276
5820,errxn@aol.com,07/10/16,183
5821,errxn@aol.com,06/12/16,183
5822,djupedal@optonline.net,27/05/18,204
5823,djupedal@optonline.net,04/08/18,204
5824,evilopie@hotmail.com,28/03/18,225
5825,evilopie@hotmail.com,05/06/18,225
5826,mwitte@aol.com,25/02/17,270
5827,mwitte@aol.com,05/05/17,270
5828,madler@optonline.net,15/06/17,108
5829,madler@optonline.net,14/08/17,108
5830,ylchang@yahoo.com,03/03/18,294
5831,ylchang@yahoo.com,02/05/18,294
5832,conteb@optonline.net,30/08/17,105
5833,conteb@optonline.net,29/10/17,105
5834,lushe@sbcglobal.net,04/06/18,189
5835,lushe@sbcglobal.net,03/08/18,189
5836,jbearp@att.net,26/09/16,219
5837,bbirth@yahoo.ca,26/01/17,276
5838,bbirth@yahoo.ca,05/04/17,276
5839,carmena@aol.com,10/11/17,279
5840,carmena@aol.com,09/01/18,279
5841,dinther@comcast.net,02/12/16,150
5842,dinther@comcast.net,09/02/17,150
5843,frode@live.com,25/08/16,153
5844,janneh@verizon.net,21/11/17,270
5845,janneh@verizon.net,29/01/18,270
5846,iamcal@gmail.com,04/05/18,132
5847,iamcal@gmail.com,03/07/18,132
5848,portscan@yahoo.com,24/08/16,216
5849,portscan@yahoo.com,23/10/16,216
5850,dsugal@comcast.net,29/07/17,222
5851,dsugal@comcast.net,27/09/17,222
5852,forsberg@me.com,17/06/17,297
5853,forsberg@me.com,25/08/17,297
5854,pkplex@live.com,10/01/18,276
5855,pkplex@live.com,11/03/18,276
5856,bescoto@msn.com,06/10/17,141
5857,bescoto@msn.com,05/12/17,141
5858,pplinux@yahoo.ca,15/11/17,111
5859,pplinux@yahoo.ca,14/01/18,111
5860,shazow@gmail.com,07/03/18,129
5861,shazow@gmail.com,15/05/18,129
5862,psharpe@icloud.com,15/08/18,141
5863,psharpe@icloud.com,14/10/18,141
5864,uraeus@optonline.net,18/05/17,159
5865,uraeus@optonline.net,17/07/17,159
5866,ngedmond@yahoo.com,28/05/18,291
5867,johnh@msn.com,02/06/18,204
5868,johnh@msn.com,01/08/18,204
5869,punkis@live.com,06/11/16,183
5870,phizntrg@verizon.net,02/09/16,150
5871,phizntrg@verizon.net,01/11/16,150
5872,xtang@yahoo.ca,30/07/17,177
5873,xtang@yahoo.ca,28/09/17,177
5874,mleary@live.com,21/09/16,273
5875,mleary@live.com,29/11/16,273
5876,quantaman@optonline.net,08/01/17,132
5877,quantaman@optonline.net,09/03/17,132
5878,bigmauler@sbcglobal.net,18/10/18,183
5879,temmink@msn.com,26/01/18,213
5880,temmink@msn.com,27/03/18,213
5881,hmbrand@comcast.net,22/12/17,186
5882,hmbrand@comcast.net,20/02/18,186
5883,parasite@gmail.com,29/10/16,144
5884,parasite@gmail.com,28/12/16,144
5885,joelw@verizon.net,12/06/17,129
5886,joelw@verizon.net,11/08/17,129
5887,martink@gmail.com,23/07/18,144
5888,martink@gmail.com,30/09/18,144
5889,bader@sbcglobal.net,29/01/18,171
5890,ijackson@att.net,15/09/16,261
5891,ijackson@att.net,14/11/16,261
5892,nweaver@sbcglobal.net,05/09/16,234
5893,carreras@icloud.com,01/03/17,234
5894,carreras@icloud.com,30/04/17,234
5895,samavati@hotmail.com,15/06/18,156
5896,samavati@hotmail.com,14/08/18,156
5897,mugwump@mac.com,22/07/18,195
5898,mugwump@mac.com,29/09/18,195
5899,dvdotnet@hotmail.com,13/11/17,183
5900,sarahs@comcast.net,16/05/17,147
5901,sarahs@comcast.net,15/07/17,147
5902,chaffar@verizon.net,26/10/16,225
5903,jdhedden@outlook.com,28/11/17,150
5904,jdhedden@outlook.com,27/01/18,150
5905,mugwump@mac.com,07/12/16,147
5906,mugwump@mac.com,14/02/17,147
5907,wikinerd@icloud.com,29/09/17,264
5908,wikinerd@icloud.com,07/12/17,264
5909,yangyan@att.net,11/11/16,111
5910,yangyan@att.net,10/01/17,111
